date,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2019/02/23 01:00,357.0,3581.0,31.0,251.0,3918.0,568.0,51291.0,0.0,204.0,5287.0
2019/02/23 02:00,357.0,3557.0,31.0,248.0,3761.0,512.0,51501.0,0.0,206.0,5335.0
2019/02/23 03:00,356.0,3298.0,31.0,249.0,3599.0,311.0,51266.0,0.0,206.0,5294.0
2019/02/23 04:00,356.0,3321.0,31.0,249.0,3567.0,581.0,51575.0,0.0,205.0,5314.0
2019/02/23 05:00,355.0,3600.0,30.0,249.0,3557.0,572.0,51443.0,0.0,206.0,5277.0
2019/02/23 06:00,354.0,3683.0,30.0,249.0,3650.0,321.0,51543.0,0.0,207.0,5074.0
2019/02/23 07:00,355.0,3673.0,30.0,252.0,3871.0,525.0,51492.0,157.0,207.0,4992.0
2019/02/23 08:00,355.0,3652.0,31.0,252.0,4188.0,758.0,51269.0,859.0,206.0,4680.0
2019/02/23 09:00,355.0,3673.0,31.0,252.0,4465.0,1029.0,51014.0,2561.0,206.0,3741.0
2019/02/23 10:00,355.0,3641.0,31.0,252.0,4362.0,596.0,51140.0,4025.0,206.0,2699.0
2019/02/23 11:00,354.0,3539.0,32.0,253.0,3871.0,445.0,50568.0,4926.0,206.0,2452.0
2019/02/23 12:00,354.0,3522.0,32.0,253.0,3634.0,588.0,50395.0,5355.0,206.0,2120.0
2019/02/23 13:00,353.0,3187.0,31.0,253.0,3640.0,591.0,50260.0,5343.0,205.0,1921.0
2019/02/23 14:00,353.0,3153.0,32.0,253.0,3670.0,463.0,50011.0,4919.0,205.0,2024.0
2019/02/23 15:00,354.0,3465.0,32.0,253.0,3791.0,502.0,50108.0,3981.0,205.0,2249.0
2019/02/23 16:00,354.0,3660.0,32.0,253.0,3869.0,697.0,49714.0,2540.0,204.0,2233.0
2019/02/23 17:00,354.0,4061.0,32.0,253.0,4382.0,1400.0,49452.0,947.0,205.0,2230.0
2019/02/23 18:00,354.0,4380.0,31.0,251.0,4903.0,2720.0,50035.0,139.0,205.0,2936.0
2019/02/23 19:00,354.0,4433.0,30.0,253.0,5126.0,3432.0,50519.0,0.0,205.0,3808.0
2019/02/23 20:00,355.0,4329.0,31.0,252.0,4788.0,2271.0,50782.0,0.0,206.0,4327.0
2019/02/23 21:00,354.0,4285.0,31.0,252.0,4445.0,1434.0,50833.0,0.0,206.0,4218.0
2019/02/23 22:00,353.0,4337.0,30.0,252.0,4111.0,881.0,50685.0,0.0,205.0,4156.0
2019/02/23 23:00,354.0,4056.0,31.0,252.0,3996.0,731.0,50437.0,0.0,205.0,4317.0
2019/02/24 00:00,355.0,3761.0,31.0,252.0,3751.0,603.0,50405.0,0.0,205.0,4227.0
2019/02/24 01:00,356.0,3588.0,31.0,252.0,3546.0,414.0,50805.0,0.0,205.0,3963.0
2019/02/24 02:00,356.0,3336.0,31.0,250.0,3493.0,619.0,51076.0,0.0,204.0,3791.0
2019/02/24 03:00,355.0,3323.0,31.0,248.0,3360.0,548.0,51175.0,0.0,206.0,3504.0
2019/02/24 04:00,355.0,3328.0,31.0,248.0,3295.0,605.0,51234.0,0.0,206.0,3545.0
2019/02/24 05:00,355.0,3594.0,31.0,248.0,3369.0,709.0,51205.0,0.0,205.0,3412.0
2019/02/24 06:00,354.0,3658.0,29.0,248.0,3438.0,865.0,51376.0,0.0,206.0,3143.0
2019/02/24 07:00,354.0,3675.0,30.0,249.0,3475.0,1157.0,51561.0,157.0,207.0,2901.0
2019/02/24 08:00,354.0,3643.0,30.0,249.0,3571.0,1080.0,51390.0,691.0,207.0,2797.0
2019/02/24 09:00,353.0,3620.0,30.0,249.0,3586.0,970.0,51307.0,2022.0,207.0,2127.0
2019/02/24 10:00,354.0,3579.0,30.0,249.0,3504.0,957.0,51223.0,3425.0,206.0,1402.0
2019/02/24 11:00,354.0,3542.0,31.0,249.0,3512.0,989.0,51465.0,4364.0,206.0,1029.0
2019/02/24 12:00,354.0,3516.0,31.0,249.0,3523.0,792.0,51814.0,4963.0,206.0,909.0
2019/02/24 13:00,354.0,3183.0,32.0,249.0,3488.0,591.0,52029.0,5172.0,205.0,858.0
2019/02/24 14:00,352.0,3160.0,31.0,250.0,3463.0,534.0,52082.0,4845.0,203.0,839.0
2019/02/24 15:00,352.0,3261.0,31.0,253.0,3502.0,290.0,51715.0,3985.0,204.0,850.0
2019/02/24 16:00,353.0,3578.0,31.0,253.0,3567.0,373.0,51621.0,2593.0,204.0,958.0
2019/02/24 17:00,353.0,4387.0,31.0,253.0,3819.0,573.0,51464.0,978.0,204.0,1260.0
2019/02/24 18:00,353.0,5506.0,31.0,253.0,4454.0,1511.0,52271.0,164.0,199.0,1881.0
2019/02/24 19:00,353.0,5261.0,31.0,252.0,4767.0,3635.0,52447.0,0.0,195.0,2627.0
2019/02/24 20:00,352.0,5330.0,31.0,253.0,4592.0,2679.0,52759.0,0.0,198.0,3057.0
2019/02/24 21:00,353.0,5262.0,31.0,253.0,4295.0,1245.0,52708.0,0.0,201.0,3200.0
2019/02/24 22:00,355.0,5240.0,30.0,252.0,4220.0,1178.0,52565.0,0.0,202.0,3124.0
2019/02/24 23:00,356.0,5246.0,30.0,252.0,4121.0,1140.0,52322.0,0.0,200.0,3247.0
2019/02/25 00:00,357.0,5371.0,30.0,252.0,3663.0,1037.0,52605.0,0.0,194.0,3187.0
2019/02/25 01:00,358.0,5354.0,29.0,252.0,3257.0,874.0,52588.0,0.0,198.0,2815.0
2019/02/25 02:00,357.0,5406.0,29.0,252.0,3284.0,821.0,52615.0,0.0,206.0,2643.0
2019/02/25 03:00,357.0,5126.0,27.0,252.0,3245.0,701.0,52444.0,0.0,204.0,2456.0
2019/02/25 04:00,357.0,5500.0,23.0,252.0,3284.0,839.0,52567.0,0.0,205.0,2209.0
2019/02/25 05:00,359.0,6417.0,23.0,252.0,3624.0,998.0,52656.0,0.0,205.0,2172.0
2019/02/25 06:00,356.0,7430.0,23.0,252.0,4436.0,2607.0,53011.0,0.0,204.0,2310.0
2019/02/25 07:00,357.0,7895.0,21.0,252.0,5275.0,4508.0,53197.0,169.0,205.0,2497.0
2019/02/25 08:00,355.0,8077.0,20.0,252.0,5412.0,4328.0,53298.0,840.0,205.0,2704.0
2019/02/25 09:00,355.0,8002.0,21.0,252.0,5261.0,3537.0,53376.0,2428.0,204.0,2357.0
2019/02/25 10:00,357.0,7969.0,23.0,252.0,4866.0,1986.0,53331.0,3915.0,204.0,1410.0
2019/02/25 11:00,357.0,8017.0,25.0,253.0,4585.0,1248.0,53108.0,4889.0,205.0,994.0
2019/02/25 12:00,356.0,7964.0,26.0,252.0,4220.0,978.0,52926.0,5337.0,205.0,885.0
2019/02/25 13:00,355.0,7792.0,26.0,254.0,4173.0,780.0,52816.0,5343.0,204.0,835.0
2019/02/25 14:00,353.0,7656.0,26.0,254.0,4046.0,832.0,52849.0,4896.0,198.0,917.0
2019/02/25 15:00,353.0,7664.0,25.0,254.0,3966.0,708.0,52766.0,3964.0,200.0,1093.0
2019/02/25 16:00,353.0,7694.0,22.0,254.0,4305.0,1234.0,52814.0,2595.0,202.0,1189.0
2019/02/25 17:00,354.0,7624.0,20.0,254.0,4867.0,1595.0,52907.0,1006.0,204.0,1284.0
2019/02/25 18:00,353.0,7885.0,19.0,254.0,5601.0,2260.0,53122.0,173.0,206.0,1707.0
2019/02/25 19:00,353.0,8184.0,19.0,254.0,6109.0,3741.0,53173.0,0.0,203.0,2555.0
2019/02/25 20:00,353.0,8086.0,20.0,253.0,5535.0,2766.0,53098.0,0.0,206.0,3487.0
2019/02/25 21:00,352.0,7897.0,20.0,253.0,4680.0,1073.0,52834.0,0.0,205.0,4203.0
2019/02/25 22:00,353.0,7992.0,20.0,253.0,4398.0,1103.0,52748.0,0.0,206.0,4258.0
2019/02/25 23:00,354.0,8146.0,21.0,253.0,4316.0,1047.0,52550.0,0.0,205.0,4007.0
2019/02/26 00:00,353.0,7530.0,20.0,253.0,3933.0,777.0,52788.0,0.0,197.0,3684.0
2019/02/26 01:00,353.0,7211.0,23.0,253.0,3565.0,960.0,53018.0,0.0,197.0,3313.0
2019/02/26 02:00,354.0,7231.0,23.0,252.0,3613.0,994.0,52976.0,0.0,200.0,3092.0
2019/02/26 03:00,353.0,6903.0,103.0,252.0,3635.0,821.0,53051.0,0.0,199.0,2767.0
2019/02/26 04:00,353.0,7371.0,223.0,252.0,3695.0,837.0,53066.0,0.0,199.0,2418.0
2019/02/26 05:00,353.0,7556.0,312.0,252.0,3872.0,1151.0,53161.0,0.0,199.0,2119.0
2019/02/26 06:00,355.0,7823.0,341.0,252.0,4812.0,3223.0,53399.0,0.0,199.0,1858.0
2019/02/26 07:00,355.0,8198.0,332.0,251.0,5595.0,4286.0,53645.0,168.0,199.0,1860.0
2019/02/26 08:00,357.0,8454.0,325.0,398.0,5678.0,4010.0,53724.0,950.0,198.0,2148.0
2019/02/26 09:00,357.0,8423.0,326.0,425.0,5406.0,3110.0,53664.0,2650.0,191.0,1826.0
2019/02/26 10:00,357.0,8266.0,326.0,436.0,4921.0,2120.0,53520.0,4012.0,188.0,1193.0
2019/02/26 11:00,357.0,8088.0,359.0,435.0,4529.0,1425.0,53267.0,4731.0,192.0,880.0
2019/02/26 12:00,357.0,7992.0,584.0,382.0,4191.0,908.0,53151.0,5029.0,196.0,841.0
2019/02/26 13:00,357.0,7986.0,612.0,382.0,4060.0,792.0,53097.0,4956.0,194.0,815.0
2019/02/26 14:00,353.0,7912.0,604.0,317.0,3992.0,621.0,53003.0,4592.0,196.0,792.0
2019/02/26 15:00,354.0,7607.0,603.0,253.0,3944.0,463.0,53037.0,3789.0,196.0,792.0
2019/02/26 16:00,355.0,7668.0,601.0,253.0,4145.0,647.0,52975.0,2511.0,195.0,802.0
2019/02/26 17:00,355.0,7652.0,600.0,254.0,4573.0,1139.0,52903.0,1012.0,195.0,844.0
2019/02/26 18:00,355.0,7662.0,531.0,254.0,5562.0,2827.0,53113.0,176.0,197.0,1176.0
2019/02/26 19:00,355.0,8191.0,507.0,254.0,6078.0,4311.0,53149.0,0.0,198.0,1674.0
2019/02/26 20:00,354.0,8273.0,499.0,254.0,5952.0,3453.0,53211.0,0.0,198.0,2028.0
2019/02/26 21:00,355.0,8219.0,542.0,253.0,5051.0,2072.0,53299.0,0.0,198.0,2070.0
2019/02/26 22:00,356.0,8099.0,537.0,253.0,4836.0,1696.0,53293.0,0.0,197.0,2080.0
2019/02/26 23:00,354.0,7801.0,534.0,253.0,4507.0,1327.0,53248.0,0.0,198.0,2126.0
2019/02/27 00:00,356.0,7026.0,531.0,252.0,3990.0,1004.0,53196.0,0.0,199.0,2202.0
2019/02/27 01:00,356.0,6899.0,531.0,253.0,3572.0,627.0,53248.0,0.0,197.0,2223.0
2019/02/27 02:00,357.0,6904.0,525.0,253.0,3306.0,419.0,53182.0,0.0,197.0,2235.0
2019/02/27 03:00,356.0,6904.0,522.0,253.0,3266.0,357.0,53158.0,0.0,198.0,2219.0
2019/02/27 04:00,357.0,6716.0,520.0,252.0,3372.0,406.0,53207.0,0.0,197.0,2073.0
2019/02/27 05:00,356.0,6866.0,538.0,253.0,3852.0,838.0,53414.0,0.0,197.0,1911.0
2019/02/27 06:00,357.0,7330.0,547.0,252.0,5070.0,2764.0,53571.0,0.0,196.0,1773.0
2019/02/27 07:00,357.0,7584.0,571.0,253.0,5788.0,3907.0,53704.0,178.0,197.0,1659.0
2019/02/27 08:00,358.0,7597.0,599.0,252.0,5843.0,3771.0,53761.0,1005.0,199.0,1586.0
2019/02/27 09:00,357.0,7453.0,500.0,253.0,5646.0,2990.0,53678.0,2686.0,198.0,1240.0
2019/02/27 10:00,357.0,7208.0,449.0,253.0,4980.0,1696.0,53508.0,4082.0,197.0,853.0
2019/02/27 11:00,357.0,7254.0,354.0,254.0,4604.0,1367.0,53391.0,4922.0,196.0,675.0
2019/02/27 12:00,357.0,7016.0,320.0,254.0,4203.0,1028.0,53254.0,5350.0,197.0,614.0
2019/02/27 13:00,355.0,6939.0,321.0,254.0,3998.0,1058.0,53065.0,5310.0,197.0,610.0
2019/02/27 14:00,355.0,6942.0,321.0,253.0,3874.0,924.0,53109.0,4862.0,197.0,638.0
2019/02/27 15:00,354.0,7008.0,321.0,254.0,4129.0,838.0,53009.0,4019.0,197.0,620.0
2019/02/27 16:00,355.0,7093.0,320.0,254.0,4321.0,870.0,53031.0,2701.0,197.0,611.0
2019/02/27 17:00,354.0,7025.0,481.0,254.0,4716.0,1299.0,53017.0,1129.0,197.0,587.0
2019/02/27 18:00,354.0,7173.0,583.0,254.0,5550.0,2689.0,52979.0,240.0,198.0,622.0
2019/02/27 19:00,354.0,7232.0,586.0,254.0,6012.0,4046.0,53147.0,0.0,197.0,712.0
2019/02/27 20:00,343.0,7229.0,568.0,253.0,5415.0,2511.0,53216.0,0.0,199.0,872.0
2019/02/27 21:00,352.0,6178.0,471.0,253.0,4928.0,1475.0,53134.0,0.0,198.0,1117.0
2019/02/27 22:00,356.0,5169.0,363.0,253.0,4698.0,1171.0,53129.0,0.0,195.0,1385.0
2019/02/27 23:00,355.0,4874.0,352.0,253.0,4514.0,896.0,52853.0,0.0,193.0,1716.0
2019/02/28 00:00,355.0,3590.0,493.0,254.0,4005.0,709.0,53048.0,0.0,192.0,2035.0
2019/02/28 01:00,355.0,3228.0,560.0,254.0,3791.0,573.0,52888.0,0.0,191.0,2461.0
2019/02/28 02:00,354.0,3219.0,381.0,252.0,3670.0,540.0,52056.0,0.0,192.0,3337.0
2019/02/28 03:00,353.0,3216.0,330.0,251.0,3555.0,498.0,51480.0,0.0,190.0,3854.0
2019/02/28 04:00,354.0,3200.0,350.0,252.0,3571.0,493.0,51240.0,0.0,191.0,4279.0
2019/02/28 05:00,354.0,3630.0,367.0,252.0,3734.0,526.0,52204.0,0.0,192.0,4757.0
2019/02/28 06:00,354.0,3806.0,493.0,254.0,4426.0,1225.0,52670.0,0.0,190.0,5502.0
2019/02/28 07:00,345.0,3821.0,474.0,254.0,5317.0,2237.0,53350.0,180.0,188.0,6273.0
2019/02/28 08:00,340.0,3849.0,328.0,363.0,5428.0,2427.0,53548.0,837.0,189.0,6586.0
2019/02/28 09:00,340.0,3800.0,326.0,383.0,5337.0,2402.0,53529.0,2086.0,189.0,6323.0
2019/02/28 10:00,340.0,3749.0,324.0,406.0,4921.0,1711.0,53242.0,3126.0,190.0,6338.0
2019/02/28 11:00,339.0,3761.0,323.0,433.0,4294.0,1216.0,52971.0,3775.0,190.0,7447.0
2019/02/28 12:00,340.0,3434.0,323.0,434.0,3941.0,967.0,52896.0,3897.0,191.0,7866.0
2019/02/28 13:00,341.0,3073.0,327.0,434.0,3775.0,937.0,52860.0,3912.0,190.0,8238.0
2019/02/28 14:00,339.0,3140.0,328.0,418.0,3752.0,577.0,52880.0,3462.0,191.0,8270.0
2019/02/28 15:00,340.0,3383.0,323.0,257.0,3672.0,623.0,53027.0,2872.0,193.0,8167.0
2019/02/28 16:00,340.0,3427.0,320.0,254.0,3699.0,830.0,52900.0,1915.0,192.0,8129.0
2019/02/28 17:00,341.0,3551.0,321.0,255.0,4139.0,1028.0,53004.0,831.0,194.0,7965.0
2019/02/28 18:00,340.0,3780.0,320.0,255.0,5069.0,2023.0,53196.0,162.0,195.0,7745.0
2019/02/28 19:00,339.0,3866.0,241.0,254.0,5763.0,3282.0,53307.0,0.0,194.0,7716.0
2019/02/28 20:00,340.0,3796.0,19.0,254.0,5548.0,3048.0,53227.0,0.0,196.0,7392.0
2019/02/28 21:00,340.0,3784.0,24.0,254.0,4970.0,2112.0,53073.0,0.0,196.0,7372.0
2019/02/28 22:00,340.0,3707.0,25.0,255.0,4636.0,1278.0,52895.0,0.0,196.0,7436.0
2019/02/28 23:00,341.0,3841.0,27.0,254.0,4283.0,888.0,52034.0,0.0,195.0,7481.0
2019/03/01 00:00,327.0,3296.0,0.0,201.0,3958.0,810.0,51961.0,0.0,205.0,7388.0
2019/03/01 01:00,329.0,2975.0,535.3839968695564,183.0,3631.0,678.0,50910.0,0.0,207.0,7439.0
2019/03/01 02:00,329.0,2847.0,535.3839968695564,184.0,3581.0,907.0,50232.0,0.0,207.0,7810.0
2019/03/01 03:00,329.0,2976.0,535.3839968695564,183.0,3427.0,582.0,50088.0,0.0,206.0,8147.0
2019/03/01 04:00,329.0,3362.0,535.3839968695564,184.0,3446.0,663.0,49537.0,0.0,205.0,8051.0
2019/03/01 05:00,328.0,3907.0,535.3839968695564,184.0,3605.0,741.0,50097.0,0.0,205.0,7724.0
2019/03/01 06:00,330.0,5382.0,535.3839968695564,184.0,4390.0,1868.0,50554.0,0.0,205.0,7209.0
2019/03/01 07:00,329.0,6511.0,535.3839968695564,184.0,5263.0,3505.0,50977.0,174.0,206.0,6662.0
2019/03/01 08:00,330.0,7030.0,535.3839968695564,184.0,5925.0,3919.0,51322.0,693.0,206.0,6046.0
2019/03/01 09:00,330.0,7227.0,0.0,184.0,6168.0,3827.0,51345.0,1618.0,205.0,5325.0
2019/03/01 10:00,330.0,7223.0,535.3839968695564,184.0,6082.0,4142.0,51332.0,2408.0,205.0,4716.0
2019/03/01 11:00,329.0,7152.0,535.3839968695564,184.0,5960.0,3751.0,51320.0,2933.0,203.0,4430.0
2019/03/01 12:00,329.0,7127.0,535.3839968695564,185.0,5454.0,3359.0,51304.0,3202.0,204.0,3936.0
2019/03/01 13:00,328.0,7144.0,535.3839968695564,185.0,5350.0,3486.0,51283.0,3228.0,204.0,3552.0
2019/03/01 14:00,329.0,7066.0,535.3839968695564,185.0,5169.0,2949.0,51256.0,3006.0,204.0,3284.0
2019/03/01 15:00,329.0,7053.0,535.3839968695564,185.0,4853.0,2166.0,51285.0,2555.0,204.0,2977.0
2019/03/01 16:00,329.0,6738.0,535.3839968695564,185.0,4811.0,2347.0,51278.0,1681.0,198.0,2618.0
2019/03/01 17:00,330.0,6725.0,0.0,185.0,5348.0,2654.0,51266.0,685.0,189.0,2313.0
2019/03/01 18:00,330.0,7241.0,535.3839968695564,185.0,5930.0,3376.0,51295.0,163.0,193.0,2079.0
2019/03/01 19:00,330.0,7369.0,535.3839968695564,183.0,6502.0,4413.0,51348.0,0.0,204.0,1950.0
2019/03/01 20:00,330.0,7365.0,535.3839968695564,183.0,6393.0,3873.0,51380.0,0.0,204.0,1923.0
2019/03/01 21:00,328.0,6998.0,535.3839968695564,182.0,5797.0,2664.0,51390.0,0.0,205.0,2044.0
2019/03/01 22:00,328.0,6685.0,0.0,183.0,5511.0,2365.0,51357.0,0.0,205.0,2178.0
2019/03/01 23:00,329.0,6301.0,0.0,183.0,5098.0,2081.0,51207.0,0.0,205.0,2326.0
2019/03/02 00:00,329.0,4804.0,535.3839968695564,184.0,4869.0,1505.0,51094.0,0.0,205.0,2687.0
2019/03/02 01:00,329.0,3838.0,535.3839968695564,185.0,4654.0,1070.0,50907.0,0.0,205.0,3138.0
2019/03/02 02:00,328.0,3801.0,535.3839968695564,185.0,4511.0,843.0,50448.0,0.0,205.0,3404.0
2019/03/02 03:00,329.0,3384.0,535.3839968695564,183.0,4317.0,688.0,49930.0,0.0,205.0,3712.0
2019/03/02 04:00,330.0,3393.0,535.3839968695564,181.0,4255.0,670.0,49680.0,0.0,205.0,4165.0
2019/03/02 05:00,331.0,3497.0,535.3839968695564,181.0,4283.0,747.0,49835.0,0.0,205.0,4505.0
2019/03/02 06:00,331.0,3481.0,535.3839968695564,182.0,4460.0,754.0,50046.0,0.0,202.0,4832.0
2019/03/02 07:00,329.0,3371.0,535.3839968695564,184.0,4759.0,963.0,50236.0,168.0,199.0,4940.0
2019/03/02 08:00,332.0,3487.0,535.3839968695564,186.0,5348.0,1891.0,50302.0,542.0,205.0,4628.0
2019/03/02 09:00,331.0,3559.0,535.3839968695564,186.0,5832.0,2552.0,50274.0,1482.0,214.0,4417.0
2019/03/02 10:00,329.0,3519.0,535.3839968695564,186.0,5760.0,2248.0,50182.0,2436.0,214.0,4862.0
2019/03/02 11:00,329.0,3222.0,535.3839968695564,186.0,5609.0,2106.0,49984.0,3115.0,213.0,5358.0
2019/03/02 12:00,329.0,3126.0,535.3839968695564,186.0,5331.0,1988.0,49819.0,3543.0,213.0,5621.0
2019/03/02 13:00,329.0,2812.0,535.3839968695564,185.0,4977.0,1489.0,49917.0,3678.0,213.0,5877.0
2019/03/02 14:00,329.0,2654.0,535.3839968695564,183.0,4700.0,960.0,49869.0,3290.0,212.0,6145.0
2019/03/02 15:00,327.0,2638.0,535.3839968695564,183.0,4447.0,994.0,49579.0,2871.0,213.0,6381.0
2019/03/02 16:00,326.0,2630.0,535.3839968695564,182.0,4446.0,1181.0,49679.0,1921.0,211.0,6381.0
2019/03/02 17:00,326.0,2654.0,535.3839968695564,183.0,4724.0,1628.0,49926.0,823.0,210.0,5988.0
2019/03/02 18:00,326.0,2730.0,535.3839968695564,182.0,5296.0,2291.0,50328.0,182.0,210.0,5635.0
2019/03/02 19:00,327.0,2729.0,535.3839968695564,182.0,5790.0,2468.0,50843.0,0.0,210.0,5748.0
2019/03/02 20:00,327.0,2744.0,535.3839968695564,182.0,5257.0,1821.0,50663.0,0.0,210.0,6369.0
2019/03/02 21:00,326.0,2740.0,535.3839968695564,182.0,4885.0,912.0,50582.0,0.0,210.0,7331.0
2019/03/02 22:00,327.0,2736.0,535.3839968695564,182.0,4535.0,1139.0,49834.0,0.0,211.0,7767.0
2019/03/02 23:00,327.0,2726.0,535.3839968695564,182.0,4341.0,773.0,48507.0,0.0,211.0,8020.0
2019/03/03 00:00,327.0,2655.0,535.3839968695564,182.0,4099.0,553.0,45812.0,0.0,211.0,8063.0
2019/03/03 01:00,327.0,2657.0,535.3839968695564,182.0,3861.0,429.0,42097.0,0.0,211.0,8240.0
2019/03/03 02:00,328.0,2651.0,535.3839968695564,182.0,3634.0,359.0,40456.0,0.0,210.0,8367.0
2019/03/03 03:00,329.0,2656.0,535.3839968695564,185.0,3395.0,109.0,39326.0,0.0,209.0,8343.0
2019/03/03 04:00,331.0,2657.0,535.3839968695564,186.0,3261.0,117.0,37940.0,0.0,211.0,8304.0
2019/03/03 05:00,330.0,2651.0,535.3839968695564,186.0,3186.0,105.0,37784.0,0.0,212.0,8377.0
2019/03/03 06:00,329.0,2654.0,535.3839968695564,185.0,3380.0,192.0,37413.0,0.0,212.0,8713.0
2019/03/03 07:00,329.0,2657.0,535.3839968695564,185.0,3511.0,348.0,37401.0,191.0,212.0,9096.0
2019/03/03 08:00,329.0,2652.0,535.3839968695564,184.0,3701.0,1166.0,38300.0,836.0,212.0,9019.0
2019/03/03 09:00,328.0,2661.0,535.3839968695564,183.0,3956.0,1124.0,38956.0,2013.0,212.0,9102.0
2019/03/03 10:00,328.0,2649.0,535.3839968695564,183.0,4199.0,566.0,38444.0,3193.0,212.0,9371.0
2019/03/03 11:00,327.0,2635.0,535.3839968695564,182.0,4209.0,363.0,38211.0,4063.0,211.0,9542.0
2019/03/03 12:00,327.0,2623.0,535.3839968695564,182.0,4110.0,511.0,38030.0,4368.0,211.0,9652.0
2019/03/03 13:00,327.0,2611.0,535.3839968695564,182.0,3769.0,978.0,36899.0,4224.0,210.0,9737.0
2019/03/03 14:00,329.0,2601.0,535.3839968695564,182.0,3461.0,349.0,36700.0,3836.0,207.0,9669.0
2019/03/03 15:00,332.0,2598.0,535.3839968695564,186.0,3442.0,849.0,37373.0,3075.0,208.0,9567.0
2019/03/03 16:00,329.0,2596.0,535.3839968695564,186.0,3707.0,1256.0,38531.0,1929.0,209.0,9649.0
2019/03/03 17:00,327.0,2596.0,535.3839968695564,186.0,4172.0,1063.0,40141.0,826.0,210.0,9821.0
2019/03/03 18:00,327.0,2601.0,535.3839968695564,186.0,4834.0,1743.0,41069.0,191.0,212.0,9939.0
2019/03/03 19:00,327.0,2615.0,535.3839968695564,185.0,5243.0,2626.0,42003.0,0.0,207.0,10041.0
2019/03/03 20:00,327.0,2627.0,535.3839968695564,185.0,4999.0,2238.0,42585.0,0.0,206.0,10335.0
2019/03/03 21:00,327.0,2637.0,535.3839968695564,185.0,4672.0,1557.0,43016.0,0.0,206.0,10354.0
2019/03/03 22:00,329.0,2642.0,535.3839968695564,185.0,4373.0,1395.0,42967.0,0.0,207.0,10502.0
2019/03/03 23:00,330.0,2643.0,535.3839968695564,185.0,4049.0,1575.0,42476.0,0.0,207.0,10663.0
2019/03/04 00:00,330.0,2619.0,535.3839968695564,185.0,3604.0,1063.0,42466.0,0.0,206.0,10327.0
2019/03/04 01:00,329.0,2626.0,535.3839968695564,185.0,3316.0,1097.0,41439.0,0.0,206.0,9754.0
2019/03/04 02:00,329.0,2621.0,535.3839968695564,184.0,3120.0,962.0,40411.0,0.0,207.0,9766.0
2019/03/04 03:00,328.0,2616.0,535.3839968695564,182.0,3082.0,241.0,38937.0,0.0,206.0,10437.0
2019/03/04 04:00,330.0,2645.0,535.3839968695564,181.0,3042.0,190.0,39732.0,0.0,206.0,10694.0
2019/03/04 05:00,329.0,2700.0,535.3839968695564,181.0,3268.0,297.0,43004.0,0.0,206.0,10880.0
2019/03/04 06:00,328.0,2770.0,535.3839968695564,184.0,4106.0,1902.0,45982.0,0.0,206.0,10593.0
2019/03/04 07:00,329.0,2794.0,535.3839968695564,184.0,4817.0,2300.0,48217.0,159.0,206.0,10776.0
2019/03/04 08:00,329.0,2796.0,535.3839968695564,184.0,5177.0,2321.0,49700.0,439.0,206.0,10775.0
2019/03/04 09:00,328.0,2779.0,535.3839968695564,185.0,5071.0,2684.0,50389.0,1092.0,206.0,9992.0
2019/03/04 10:00,329.0,2770.0,535.3839968695564,184.0,5082.0,2403.0,50405.0,1805.0,206.0,9368.0
2019/03/04 11:00,328.0,2780.0,535.3839968695564,184.0,5053.0,1963.0,50388.0,2713.0,208.0,9390.0
2019/03/04 12:00,327.0,2774.0,535.3839968695564,185.0,4856.0,1415.0,50443.0,3208.0,207.0,9983.0
2019/03/04 13:00,326.0,2770.0,535.3839968695564,186.0,4496.0,982.0,50398.0,3474.0,206.0,10417.0
2019/03/04 14:00,326.0,2743.0,535.3839968695564,186.0,4223.0,646.0,50276.0,3342.0,202.0,10477.0
2019/03/04 15:00,327.0,2738.0,535.3839968695564,186.0,4168.0,390.0,49936.0,2657.0,207.0,10343.0
2019/03/04 16:00,326.0,2746.0,535.3839968695564,186.0,4253.0,445.0,49882.0,1758.0,207.0,10153.0
2019/03/04 17:00,326.0,2742.0,535.3839968695564,186.0,4565.0,858.0,50394.0,754.0,210.0,9657.0
2019/03/04 18:00,327.0,2760.0,535.3839968695564,186.0,4979.0,1759.0,50469.0,176.0,212.0,9317.0
2019/03/04 19:00,326.0,2776.0,535.3839968695564,185.0,5490.0,3525.0,49773.0,0.0,212.0,9081.0
2019/03/04 20:00,325.0,2790.0,535.3839968695564,186.0,5192.0,2908.0,49722.0,0.0,213.0,8990.0
2019/03/04 21:00,325.0,2790.0,535.3839968695564,186.0,4848.0,1246.0,49720.0,0.0,197.0,8957.0
2019/03/04 22:00,321.0,2786.0,535.3839968695564,186.0,4770.0,1372.0,49638.0,0.0,204.0,8350.0
2019/03/04 23:00,316.0,2792.0,2.0,186.0,4610.0,981.0,49406.0,0.0,212.0,8370.0
2019/03/05 00:00,314.0,2752.0,2.0,186.0,4122.0,936.0,49115.0,0.0,217.0,8107.0
